"id","customer_id","order_number","payment_id","order_date","ship_date","request_date","sales_tax","freight","deleted","deleted_date","paid","payment_date","fulfilled"
2867,2867,2867,2867,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2868,2868,2868,2868,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2869,2869,2869,2869,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2870,2870,2870,2870,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2871,2871,2871,2871,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2872,2872,2872,2872,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2873,2873,2873,2873,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2874,2874,2874,2874,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2875,2875,2875,2875,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2876,2876,2876,2876,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2877,2877,2877,2877,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2878,2878,2878,2878,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2879,2879,2879,2879,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2880,2880,2880,2880,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2881,2881,2881,2881,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2882,2882,2882,2882,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2883,2883,2883,2883,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2884,2884,2884,2884,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2885,2885,2885,2885,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2886,2886,2886,2886,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2887,2887,2887,2887,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2888,2888,2888,2888,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2889,2889,2889,2889,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2890,2890,2890,2890,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2891,2891,2891,2891,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2892,2892,2892,2892,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2893,2893,2893,2893,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2894,2894,2894,2894,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2895,2895,2895,2895,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2896,2896,2896,2896,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2897,2897,2897,2897,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2898,2898,2898,2898,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2899,2899,2899,2899,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2900,2900,2900,2900,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2901,2901,2901,2901,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2902,2902,2902,2902,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2903,2903,2903,2903,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2904,2904,2904,2904,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2905,2905,2905,2905,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2906,2906,2906,2906,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2907,2907,2907,2907,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2908,2908,2908,2908,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2909,2909,2909,2909,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2910,2910,2910,2910,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2911,2911,2911,2911,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2912,2912,2912,2912,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2913,2913,2913,2913,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2914,2914,2914,2914,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2915,2915,2915,2915,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2916,2916,2916,2916,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2917,2917,2917,2917,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2918,2918,2918,2918,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2919,2919,2919,2919,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2920,2920,2920,2920,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2921,2921,2921,2921,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2922,2922,2922,2922,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2923,2923,2923,2923,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2924,2924,2924,2924,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2925,2925,2925,2925,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2926,2926,2926,2926,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2927,2927,2927,2927,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2928,2928,2928,2928,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2929,2929,2929,2929,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2930,2930,2930,2930,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2931,2931,2931,2931,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2932,2932,2932,2932,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2933,2933,2933,2933,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2934,2934,2934,2934,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2935,2935,2935,2935,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2936,2936,2936,2936,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2937,2937,2937,2937,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2938,2938,2938,2938,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2939,2939,2939,2939,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2940,2940,2940,2940,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2941,2941,2941,2941,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2942,2942,2942,2942,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2943,2943,2943,2943,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2944,2944,2944,2944,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2945,2945,2945,2945,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2946,2946,2946,2946,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2947,2947,2947,2947,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2948,2948,2948,2948,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2949,2949,2949,2949,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2950,2950,2950,2950,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2951,2951,2951,2951,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2952,2952,2952,2952,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2953,2953,2953,2953,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2954,2954,2954,2954,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2955,2955,2955,2955,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2956,2956,2956,2956,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2957,2957,2957,2957,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2958,2958,2958,2958,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2959,2959,2959,2959,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2960,2960,2960,2960,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2961,2961,2961,2961,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2962,2962,2962,2962,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2963,2963,2963,2963,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2964,2964,2964,2964,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2965,2965,2965,2965,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2966,2966,2966,2966,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2967,2967,2967,2967,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2968,2968,2968,2968,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2969,2969,2969,2969,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2970,2970,2970,2970,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2971,2971,2971,2971,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2972,2972,2972,2972,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2973,2973,2973,2973,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2974,2974,2974,2974,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2975,2975,2975,2975,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2976,2976,2976,2976,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2977,2977,2977,2977,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2978,2978,2978,2978,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2979,2979,2979,2979,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2980,2980,2980,2980,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2981,2981,2981,2981,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2982,2982,2982,2982,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2983,2983,2983,2983,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2984,2984,2984,2984,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2985,2985,2985,2985,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2986,2986,2986,2986,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2987,2987,2987,2987,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2988,2988,2988,2988,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2989,2989,2989,2989,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2990,2990,2990,2990,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2991,2991,2991,2991,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2992,2992,2992,2992,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2993,2993,2993,2993,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2994,2994,2994,2994,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2995,2995,2995,2995,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2996,2996,2996,2996,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2997,2997,2997,2997,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
2998,2998,2998,2998,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
2999,2999,2999,2999,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3000,3000,3000,3000,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3001,3001,3001,3001,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3002,3002,3002,3002,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3003,3003,3003,3003,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3004,3004,3004,3004,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3005,3005,3005,3005,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3006,3006,3006,3006,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3007,3007,3007,3007,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3008,3008,3008,3008,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3009,3009,3009,3009,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3010,3010,3010,3010,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3011,3011,3011,3011,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3012,3012,3012,3012,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3013,3013,3013,3013,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3014,3014,3014,3014,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3015,3015,3015,3015,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3016,3016,3016,3016,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3017,3017,3017,3017,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3018,3018,3018,3018,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3019,3019,3019,3019,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3020,3020,3020,3020,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3021,3021,3021,3021,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3022,3022,3022,3022,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3023,3023,3023,3023,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3024,3024,3024,3024,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3025,3025,3025,3025,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3026,3026,3026,3026,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3027,3027,3027,3027,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3028,3028,3028,3028,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3029,3029,3029,3029,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3030,3030,3030,3030,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3031,3031,3031,3031,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3032,3032,3032,3032,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3033,3033,3033,3033,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3034,3034,3034,3034,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3035,3035,3035,3035,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3036,3036,3036,3036,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3037,3037,3037,3037,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3038,3038,3038,3038,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3039,3039,3039,3039,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3040,3040,3040,3040,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3041,3041,3041,3041,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3042,3042,3042,3042,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3043,3043,3043,3043,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3044,3044,3044,3044,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3045,3045,3045,3045,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3046,3046,3046,3046,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3047,3047,3047,3047,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3048,3048,3048,3048,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3049,3049,3049,3049,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3050,3050,3050,3050,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3051,3051,3051,3051,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3052,3052,3052,3052,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3053,3053,3053,3053,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3054,3054,3054,3054,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3055,3055,3055,3055,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3056,3056,3056,3056,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3057,3057,3057,3057,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3058,3058,3058,3058,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3059,3059,3059,3059,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3060,3060,3060,3060,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3061,3061,3061,3061,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3062,3062,3062,3062,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3063,3063,3063,3063,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3064,3064,3064,3064,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3065,3065,3065,3065,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3066,3066,3066,3066,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3067,3067,3067,3067,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3068,3068,3068,3068,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3069,3069,3069,3069,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3070,3070,3070,3070,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3071,3071,3071,3071,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3072,3072,3072,3072,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3073,3073,3073,3073,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3074,3074,3074,3074,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3075,3075,3075,3075,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3076,3076,3076,3076,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3077,3077,3077,3077,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3078,3078,3078,3078,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3079,3079,3079,3079,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3080,3080,3080,3080,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3081,3081,3081,3081,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3082,3082,3082,3082,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3083,3083,3083,3083,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3084,3084,3084,3084,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3085,3085,3085,3085,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3086,3086,3086,3086,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3087,3087,3087,3087,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3088,3088,3088,3088,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3089,3089,3089,3089,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3090,3090,3090,3090,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3091,3091,3091,3091,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3092,3092,3092,3092,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3093,3093,3093,3093,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3094,3094,3094,3094,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3095,3095,3095,3095,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3096,3096,3096,3096,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3097,3097,3097,3097,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3098,3098,3098,3098,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3099,3099,3099,3099,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3100,3100,3100,3100,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3101,3101,3101,3101,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3102,3102,3102,3102,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3103,3103,3103,3103,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3104,3104,3104,3104,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3105,3105,3105,3105,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3106,3106,3106,3106,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3107,3107,3107,3107,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3108,3108,3108,3108,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3109,3109,3109,3109,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3110,3110,3110,3110,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3111,3111,3111,3111,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3112,3112,3112,3112,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3113,3113,3113,3113,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3114,3114,3114,3114,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3115,3115,3115,3115,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3116,3116,3116,3116,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3117,3117,3117,3117,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3118,3118,3118,3118,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3119,3119,3119,3119,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3120,3120,3120,3120,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3121,3121,3121,3121,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3122,3122,3122,3122,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3123,3123,3123,3123,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3124,3124,3124,3124,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3125,3125,3125,3125,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3126,3126,3126,3126,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3127,3127,3127,3127,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3128,3128,3128,3128,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3129,3129,3129,3129,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3130,3130,3130,3130,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3131,3131,3131,3131,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3132,3132,3132,3132,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3133,3133,3133,3133,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3134,3134,3134,3134,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3135,3135,3135,3135,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3136,3136,3136,3136,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3137,3137,3137,3137,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3138,3138,3138,3138,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3139,3139,3139,3139,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3140,3140,3140,3140,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3141,3141,3141,3141,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3142,3142,3142,3142,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3143,3143,3143,3143,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3144,3144,3144,3144,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3145,3145,3145,3145,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3146,3146,3146,3146,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3147,3147,3147,3147,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3148,3148,3148,3148,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3149,3149,3149,3149,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3150,3150,3150,3150,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3151,3151,3151,3151,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3152,3152,3152,3152,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3153,3153,3153,3153,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3154,3154,3154,3154,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
3155,3155,3155,3155,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,1,NA,1
3156,3156,3156,3156,"2000-01-01",NA,"2000-01-01",1,"A",1,NA,2,NA,2
