"id","product_id","order_number","qnty","price","discount","final_price","deleted","deleted_date","paid","payment_date","fulfilled"
3092,3092,3092,2,69,6,63,2,NA,2,NA,2
3093,3093,3093,3,56,3,53,1,NA,1,NA,1
3094,3094,3094,4,22,6,16,2,NA,2,NA,2
3095,3095,3095,5,95,4,91,1,NA,1,NA,1
3096,3096,3096,6,56,4,52,2,NA,2,NA,2
3097,3097,3097,1,19,10,9,1,NA,1,NA,1
3098,3098,3098,2,47,3,44,2,NA,2,NA,2
3099,3099,3099,3,95,1,94,1,NA,1,NA,1
3100,3100,3100,4,72,4,68,2,NA,2,NA,2
3101,3101,3101,5,60,4,56,1,NA,1,NA,1
3102,3102,3102,6,53,6,47,2,NA,2,NA,2
3103,3103,3103,1,34,6,28,1,NA,1,NA,1
3104,3104,3104,2,74,2,72,2,NA,2,NA,2
3105,3105,3105,3,80,6,74,1,NA,1,NA,1
3106,3106,3106,4,98,3,95,2,NA,2,NA,2
3107,3107,3107,5,2,7,-5,1,NA,1,NA,1
3108,3108,3108,6,65,1,64,2,NA,2,NA,2
3109,3109,3109,1,32,8,24,1,NA,1,NA,1
3110,3110,3110,2,10,4,6,2,NA,2,NA,2
3111,3111,3111,3,82,5,77,1,NA,1,NA,1
3112,3112,3112,4,22,10,12,2,NA,2,NA,2
3113,3113,3113,5,50,5,45,1,NA,1,NA,1
3114,3114,3114,6,16,7,9,2,NA,2,NA,2
3115,3115,3115,1,10,4,6,1,NA,1,NA,1
3116,3116,3116,2,91,8,83,2,NA,2,NA,2
3117,3117,3117,3,95,5,90,1,NA,1,NA,1
3118,3118,3118,4,36,1,35,2,NA,2,NA,2
3119,3119,3119,5,41,7,34,1,NA,1,NA,1
3120,3120,3120,6,47,8,39,2,NA,2,NA,2
3121,3121,3121,1,4,9,-5,1,NA,1,NA,1
3122,3122,3122,2,54,3,51,2,NA,2,NA,2
3123,3123,3123,3,30,5,25,1,NA,1,NA,1
3124,3124,3124,4,80,7,73,2,NA,2,NA,2
3125,3125,3125,5,65,7,58,1,NA,1,NA,1
3126,3126,3126,6,81,2,79,2,NA,2,NA,2
3127,3127,3127,1,47,8,39,1,NA,1,NA,1
3128,3128,3128,2,64,10,54,2,NA,2,NA,2
3129,3129,3129,3,36,8,28,1,NA,1,NA,1
3130,3130,3130,4,53,5,48,2,NA,2,NA,2
3131,3131,3131,5,96,10,86,1,NA,1,NA,1
3132,3132,3132,6,56,8,48,2,NA,2,NA,2
3133,3133,3133,1,28,10,18,1,NA,1,NA,1
3134,3134,3134,2,36,10,26,2,NA,2,NA,2
3135,3135,3135,3,66,10,56,1,NA,1,NA,1
3136,3136,3136,4,47,2,45,2,NA,2,NA,2
3137,3137,3137,5,24,2,22,1,NA,1,NA,1
3138,3138,3138,6,82,1,81,2,NA,2,NA,2
3139,3139,3139,1,12,4,8,1,NA,1,NA,1
3140,3140,3140,2,34,10,24,2,NA,2,NA,2
3141,3141,3141,3,51,10,41,1,NA,1,NA,1
3142,3142,3142,4,78,7,71,2,NA,2,NA,2
3143,3143,3143,5,8,1,7,1,NA,1,NA,1
3144,3144,3144,6,62,5,57,2,NA,2,NA,2
3145,3145,3145,1,14,3,11,1,NA,1,NA,1
3146,3146,3146,2,22,1,21,2,NA,2,NA,2
3147,3147,3147,3,11,9,2,1,NA,1,NA,1
3148,3148,3148,4,84,5,79,2,NA,2,NA,2
3149,3149,3149,5,40,8,32,1,NA,1,NA,1
3150,3150,3150,6,4,7,-3,2,NA,2,NA,2
3151,3151,3151,1,81,5,76,1,NA,1,NA,1
3152,3152,3152,2,24,9,15,2,NA,2,NA,2
3153,3153,3153,3,23,5,18,1,NA,1,NA,1
3154,3154,3154,4,97,3,94,2,NA,2,NA,2
3155,3155,3155,5,95,9,86,1,NA,1,NA,1
3156,3156,3156,6,66,7,59,2,NA,2,NA,2
3157,3157,3157,1,12,6,6,1,NA,1,NA,1
3158,3158,3158,2,19,1,18,2,NA,2,NA,2
3159,3159,3159,3,76,2,74,1,NA,1,NA,1
3160,3160,3160,4,71,9,62,2,NA,2,NA,2
3161,3161,3161,5,34,9,25,1,NA,1,NA,1
3162,3162,3162,6,36,3,33,2,NA,2,NA,2
3163,3163,3163,1,80,8,72,1,NA,1,NA,1
3164,3164,3164,2,63,10,53,2,NA,2,NA,2
3165,3165,3165,3,64,8,56,1,NA,1,NA,1
3166,3166,3166,4,28,8,20,2,NA,2,NA,2
3167,3167,3167,5,81,9,72,1,NA,1,NA,1
3168,3168,3168,6,99,10,89,2,NA,2,NA,2
3169,3169,3169,1,59,10,49,1,NA,1,NA,1
3170,3170,3170,2,84,5,79,2,NA,2,NA,2
3171,3171,3171,3,94,5,89,1,NA,1,NA,1
3172,3172,3172,4,9,9,0,2,NA,2,NA,2
3173,3173,3173,5,50,2,48,1,NA,1,NA,1
3174,3174,3174,6,77,1,76,2,NA,2,NA,2
3175,3175,3175,1,1,8,-7,1,NA,1,NA,1
3176,3176,3176,2,52,4,48,2,NA,2,NA,2
3177,3177,3177,3,73,1,72,1,NA,1,NA,1
3178,3178,3178,4,70,9,61,2,NA,2,NA,2
3179,3179,3179,5,81,7,74,1,NA,1,NA,1
3180,3180,3180,6,85,5,80,2,NA,2,NA,2
3181,3181,3181,1,41,6,35,1,NA,1,NA,1
3182,3182,3182,2,54,5,49,2,NA,2,NA,2
3183,3183,3183,3,88,9,79,1,NA,1,NA,1
3184,3184,3184,4,75,8,67,2,NA,2,NA,2
3185,3185,3185,5,86,6,80,1,NA,1,NA,1
3186,3186,3186,6,50,4,46,2,NA,2,NA,2
3187,3187,3187,1,35,4,31,1,NA,1,NA,1
3188,3188,3188,2,30,1,29,2,NA,2,NA,2
3189,3189,3189,3,70,10,60,1,NA,1,NA,1
3190,3190,3190,4,44,1,43,2,NA,2,NA,2
3191,3191,3191,5,44,6,38,1,NA,1,NA,1
3192,3192,3192,6,41,9,32,2,NA,2,NA,2
3193,3193,3193,1,95,8,87,1,NA,1,NA,1
3194,3194,3194,2,84,2,82,2,NA,2,NA,2
3195,3195,3195,3,92,2,90,1,NA,1,NA,1
3196,3196,3196,4,95,3,92,2,NA,2,NA,2
3197,3197,3197,5,64,10,54,1,NA,1,NA,1
3198,3198,3198,6,62,5,57,2,NA,2,NA,2
3199,3199,3199,1,90,7,83,1,NA,1,NA,1
3200,3200,3200,2,18,7,11,2,NA,2,NA,2
3201,3201,3201,3,73,6,67,1,NA,1,NA,1
3202,3202,3202,4,32,6,26,2,NA,2,NA,2
3203,3203,3203,5,9,9,0,1,NA,1,NA,1
3204,3204,3204,6,14,7,7,2,NA,2,NA,2
3205,3205,3205,1,99,10,89,1,NA,1,NA,1
3206,3206,3206,2,47,4,43,2,NA,2,NA,2
3207,3207,3207,3,44,5,39,1,NA,1,NA,1
3208,3208,3208,4,84,2,82,2,NA,2,NA,2
3209,3209,3209,5,96,3,93,1,NA,1,NA,1
3210,3210,3210,6,59,9,50,2,NA,2,NA,2
3211,3211,3211,1,74,10,64,1,NA,1,NA,1
3212,3212,3212,2,44,3,41,2,NA,2,NA,2
3213,3213,3213,3,78,8,70,1,NA,1,NA,1
3214,3214,3214,4,5,10,-5,2,NA,2,NA,2
3215,3215,3215,5,32,5,27,1,NA,1,NA,1
3216,3216,3216,6,36,4,32,2,NA,2,NA,2
3217,3217,3217,1,60,1,59,1,NA,1,NA,1
3218,3218,3218,2,6,3,3,2,NA,2,NA,2
3219,3219,3219,3,77,3,74,1,NA,1,NA,1
3220,3220,3220,4,30,1,29,2,NA,2,NA,2
3221,3221,3221,5,95,6,89,1,NA,1,NA,1
3222,3222,3222,6,84,4,80,2,NA,2,NA,2
3223,3223,3223,1,75,5,70,1,NA,1,NA,1
3224,3224,3224,2,100,3,97,2,NA,2,NA,2
3225,3225,3225,3,86,6,80,1,NA,1,NA,1
3226,3226,3226,4,58,7,51,2,NA,2,NA,2
3227,3227,3227,5,74,8,66,1,NA,1,NA,1
3228,3228,3228,6,99,1,98,2,NA,2,NA,2
3229,3229,3229,1,32,4,28,1,NA,1,NA,1
3230,3230,3230,2,13,3,10,2,NA,2,NA,2
3231,3231,3231,3,15,7,8,1,NA,1,NA,1
3232,3232,3232,4,95,6,89,2,NA,2,NA,2
3233,3233,3233,5,64,3,61,1,NA,1,NA,1
3234,3234,3234,6,49,6,43,2,NA,2,NA,2
3235,3235,3235,1,14,5,9,1,NA,1,NA,1
3236,3236,3236,2,64,4,60,2,NA,2,NA,2
3237,3237,3237,3,46,3,43,1,NA,1,NA,1
3238,3238,3238,4,24,10,14,2,NA,2,NA,2
3239,3239,3239,5,19,9,10,1,NA,1,NA,1
3240,3240,3240,6,21,4,17,2,NA,2,NA,2
3241,3241,3241,1,42,4,38,1,NA,1,NA,1
3242,3242,3242,2,29,6,23,2,NA,2,NA,2
3243,3243,3243,3,32,7,25,1,NA,1,NA,1
3244,3244,3244,4,13,9,4,2,NA,2,NA,2
3245,3245,3245,5,26,6,20,1,NA,1,NA,1
3246,3246,3246,6,82,7,75,2,NA,2,NA,2
3247,3247,3247,1,22,6,16,1,NA,1,NA,1
3248,3248,3248,2,37,9,28,2,NA,2,NA,2
3249,3249,3249,3,21,6,15,1,NA,1,NA,1
3250,3250,3250,4,69,4,65,2,NA,2,NA,2
3251,3251,3251,5,59,5,54,1,NA,1,NA,1
3252,3252,3252,6,53,8,45,2,NA,2,NA,2
3253,3253,3253,1,54,6,48,1,NA,1,NA,1
3254,3254,3254,2,33,5,28,2,NA,2,NA,2
3255,3255,3255,3,64,8,56,1,NA,1,NA,1
3256,3256,3256,4,87,1,86,2,NA,2,NA,2
3257,3257,3257,5,1,7,-6,1,NA,1,NA,1
3258,3258,3258,6,97,9,88,2,NA,2,NA,2
3259,3259,3259,1,19,9,10,1,NA,1,NA,1
3260,3260,3260,2,20,2,18,2,NA,2,NA,2
3261,3261,3261,3,17,5,12,1,NA,1,NA,1
3262,3262,3262,4,74,9,65,2,NA,2,NA,2
3263,3263,3263,5,36,3,33,1,NA,1,NA,1
3264,3264,3264,6,3,4,-1,2,NA,2,NA,2
3265,3265,3265,1,11,1,10,1,NA,1,NA,1
3266,3266,3266,2,45,4,41,2,NA,2,NA,2
3267,3267,3267,3,51,10,41,1,NA,1,NA,1
3268,3268,3268,4,88,7,81,2,NA,2,NA,2
3269,3269,3269,5,21,3,18,1,NA,1,NA,1
3270,3270,3270,6,34,2,32,2,NA,2,NA,2
3271,3271,3271,1,71,4,67,1,NA,1,NA,1
3272,3272,3272,2,14,3,11,2,NA,2,NA,2
3273,3273,3273,3,76,7,69,1,NA,1,NA,1
3274,3274,3274,4,50,3,47,2,NA,2,NA,2
3275,3275,3275,5,38,3,35,1,NA,1,NA,1
3276,3276,3276,6,82,8,74,2,NA,2,NA,2
3277,3277,3277,1,39,1,38,1,NA,1,NA,1
3278,3278,3278,2,6,6,0,2,NA,2,NA,2
3279,3279,3279,3,79,4,75,1,NA,1,NA,1
3280,3280,3280,4,40,6,34,2,NA,2,NA,2
3281,3281,3281,5,93,7,86,1,NA,1,NA,1
3282,3282,3282,6,1,4,-3,2,NA,2,NA,2
3283,3283,3283,1,61,2,59,1,NA,1,NA,1
3284,3284,3284,2,56,8,48,2,NA,2,NA,2
3285,3285,3285,3,62,2,60,1,NA,1,NA,1
3286,3286,3286,4,21,6,15,2,NA,2,NA,2
3287,3287,3287,5,88,9,79,1,NA,1,NA,1
3288,3288,3288,6,47,6,41,2,NA,2,NA,2
3289,3289,3289,1,21,6,15,1,NA,1,NA,1
3290,3290,3290,2,1,4,-3,2,NA,2,NA,2
3291,3291,3291,3,78,8,70,1,NA,1,NA,1
3292,3292,3292,4,10,1,9,2,NA,2,NA,2
3293,3293,3293,5,99,5,94,1,NA,1,NA,1
3294,3294,3294,6,93,7,86,2,NA,2,NA,2
3295,3295,3295,1,42,6,36,1,NA,1,NA,1
3296,3296,3296,2,43,9,34,2,NA,2,NA,2
3297,3297,3297,3,42,6,36,1,NA,1,NA,1
3298,3298,3298,4,6,7,-1,2,NA,2,NA,2
3299,3299,3299,5,85,9,76,1,NA,1,NA,1
3300,3300,3300,6,70,3,67,2,NA,2,NA,2
3301,3301,3301,1,23,1,22,1,NA,1,NA,1
3302,3302,3302,2,98,4,94,2,NA,2,NA,2
3303,3303,3303,3,84,10,74,1,NA,1,NA,1
3304,3304,3304,4,35,2,33,2,NA,2,NA,2
3305,3305,3305,5,59,1,58,1,NA,1,NA,1
3306,3306,3306,6,21,4,17,2,NA,2,NA,2
3307,3307,3307,1,71,5,66,1,NA,1,NA,1
3308,3308,3308,2,8,1,7,2,NA,2,NA,2
3309,3309,3309,3,9,2,7,1,NA,1,NA,1
3310,3310,3310,4,29,7,22,2,NA,2,NA,2
3311,3311,3311,5,2,1,1,1,NA,1,NA,1
3312,3312,3312,6,68,5,63,2,NA,2,NA,2
3313,3313,3313,1,50,1,49,1,NA,1,NA,1
3314,3314,3314,2,81,5,76,2,NA,2,NA,2
3315,3315,3315,3,21,3,18,1,NA,1,NA,1
3316,3316,3316,4,21,5,16,2,NA,2,NA,2
3317,3317,3317,5,55,1,54,1,NA,1,NA,1
3318,3318,3318,6,60,6,54,2,NA,2,NA,2
3319,3319,3319,1,43,3,40,1,NA,1,NA,1
3320,3320,3320,2,14,4,10,2,NA,2,NA,2
3321,3321,3321,3,12,3,9,1,NA,1,NA,1
3322,3322,3322,4,98,9,89,2,NA,2,NA,2
3323,3323,3323,5,64,4,60,1,NA,1,NA,1
3324,3324,3324,6,84,3,81,2,NA,2,NA,2
3325,3325,3325,1,30,4,26,1,NA,1,NA,1
3326,3326,3326,2,43,9,34,2,NA,2,NA,2
3327,3327,3327,3,48,6,42,1,NA,1,NA,1
3328,3328,3328,4,6,5,1,2,NA,2,NA,2
3329,3329,3329,5,100,6,94,1,NA,1,NA,1
3330,3330,3330,6,51,5,46,2,NA,2,NA,2
3331,3331,3331,1,8,5,3,1,NA,1,NA,1
3332,3332,3332,2,35,3,32,2,NA,2,NA,2
3333,3333,3333,3,13,9,4,1,NA,1,NA,1
3334,3334,3334,4,37,1,36,2,NA,2,NA,2
3335,3335,3335,5,85,5,80,1,NA,1,NA,1
3336,3336,3336,6,40,7,33,2,NA,2,NA,2
3337,3337,3337,1,58,9,49,1,NA,1,NA,1
3338,3338,3338,2,28,8,20,2,NA,2,NA,2
3339,3339,3339,3,37,2,35,1,NA,1,NA,1
3340,3340,3340,4,22,8,14,2,NA,2,NA,2
3341,3341,3341,5,53,7,46,1,NA,1,NA,1
3342,3342,3342,6,41,7,34,2,NA,2,NA,2
3343,3343,3343,1,49,10,39,1,NA,1,NA,1
3344,3344,3344,2,43,4,39,2,NA,2,NA,2
3345,3345,3345,3,87,6,81,1,NA,1,NA,1
3346,3346,3346,4,60,3,57,2,NA,2,NA,2
3347,3347,3347,5,31,2,29,1,NA,1,NA,1
3348,3348,3348,6,86,3,83,2,NA,2,NA,2
3349,3349,3349,1,18,7,11,1,NA,1,NA,1
3350,3350,3350,2,37,7,30,2,NA,2,NA,2
3351,3351,3351,3,89,8,81,1,NA,1,NA,1
3352,3352,3352,4,53,4,49,2,NA,2,NA,2
3353,3353,3353,5,38,7,31,1,NA,1,NA,1
3354,3354,3354,6,53,6,47,2,NA,2,NA,2
3355,3355,3355,1,16,5,11,1,NA,1,NA,1
3356,3356,3356,2,72,2,70,2,NA,2,NA,2
3357,3357,3357,3,73,4,69,1,NA,1,NA,1
3358,3358,3358,4,43,8,35,2,NA,2,NA,2
3359,3359,3359,5,77,7,70,1,NA,1,NA,1
3360,3360,3360,6,90,9,81,2,NA,2,NA,2
3361,3361,3361,1,12,4,8,1,NA,1,NA,1
3362,3362,3362,2,41,9,32,2,NA,2,NA,2
3363,3363,3363,3,13,4,9,1,NA,1,NA,1
3364,3364,3364,4,35,5,30,2,NA,2,NA,2
3365,3365,3365,5,80,4,76,1,NA,1,NA,1
3366,3366,3366,6,73,8,65,2,NA,2,NA,2
3367,3367,3367,1,86,8,78,1,NA,1,NA,1
3368,3368,3368,2,95,9,86,2,NA,2,NA,2
3369,3369,3369,3,47,4,43,1,NA,1,NA,1
3370,3370,3370,4,72,2,70,2,NA,2,NA,2
3371,3371,3371,5,89,3,86,1,NA,1,NA,1
3372,3372,3372,6,95,9,86,2,NA,2,NA,2
3373,3373,3373,1,21,6,15,1,NA,1,NA,1
3374,3374,3374,2,56,4,52,2,NA,2,NA,2
3375,3375,3375,3,16,10,6,1,NA,1,NA,1
3376,3376,3376,4,72,1,71,2,NA,2,NA,2
3377,3377,3377,5,16,1,15,1,NA,1,NA,1
3378,3378,3378,6,48,2,46,2,NA,2,NA,2
3379,3379,3379,1,97,2,95,1,NA,1,NA,1
3380,3380,3380,2,98,6,92,2,NA,2,NA,2
3381,3381,3381,3,72,2,70,1,NA,1,NA,1
3382,3382,3382,4,32,10,22,2,NA,2,NA,2
3383,3383,3383,5,5,4,1,1,NA,1,NA,1
3384,3384,3384,6,2,5,-3,2,NA,2,NA,2
3385,3385,3385,1,65,9,56,1,NA,1,NA,1
3386,3386,3386,2,32,6,26,2,NA,2,NA,2
3387,3387,3387,3,15,3,12,1,NA,1,NA,1
3388,3388,3388,4,3,4,-1,2,NA,2,NA,2
3389,3389,3389,5,73,3,70,1,NA,1,NA,1
3390,3390,3390,6,36,6,30,2,NA,2,NA,2
3391,3391,3391,1,63,5,58,1,NA,1,NA,1
3392,3392,3392,2,80,6,74,2,NA,2,NA,2
3393,3393,3393,3,11,3,8,1,NA,1,NA,1
3394,3394,3394,4,30,5,25,2,NA,2,NA,2
3395,3395,3395,5,22,6,16,1,NA,1,NA,1
3396,3396,3396,6,16,6,10,2,NA,2,NA,2
3397,3397,3397,1,41,7,34,1,NA,1,NA,1
3398,3398,3398,2,15,3,12,2,NA,2,NA,2
3399,3399,3399,3,81,5,76,1,NA,1,NA,1
3400,3400,3400,4,30,8,22,2,NA,2,NA,2
3401,3401,3401,5,57,10,47,1,NA,1,NA,1
3402,3402,3402,6,75,10,65,2,NA,2,NA,2
3403,3403,3403,1,29,10,19,1,NA,1,NA,1
3404,3404,3404,2,73,3,70,2,NA,2,NA,2
3405,3405,3405,3,86,6,80,1,NA,1,NA,1
3406,3406,3406,4,61,5,56,2,NA,2,NA,2
3407,3407,3407,5,17,5,12,1,NA,1,NA,1
3408,3408,3408,6,74,1,73,2,NA,2,NA,2
3409,3409,3409,1,15,9,6,1,NA,1,NA,1
3410,3410,3410,2,59,4,55,2,NA,2,NA,2
3411,3411,3411,3,54,8,46,1,NA,1,NA,1
3412,3412,3412,4,35,4,31,2,NA,2,NA,2
3413,3413,3413,5,11,2,9,1,NA,1,NA,1
3414,3414,3414,6,89,7,82,2,NA,2,NA,2
3415,3415,3415,1,78,10,68,1,NA,1,NA,1
3416,3416,3416,2,44,8,36,2,NA,2,NA,2
3417,3417,3417,3,86,9,77,1,NA,1,NA,1
3418,3418,3418,4,49,8,41,2,NA,2,NA,2
3419,3419,3419,5,4,3,1,1,NA,1,NA,1
3420,3420,3420,6,53,9,44,2,NA,2,NA,2
3421,3421,3421,1,71,3,68,1,NA,1,NA,1
3422,3422,3422,2,72,8,64,2,NA,2,NA,2
3423,3423,3423,3,9,2,7,1,NA,1,NA,1
3424,3424,3424,4,61,5,56,2,NA,2,NA,2
3425,3425,3425,5,88,7,81,1,NA,1,NA,1
3426,3426,3426,6,49,1,48,2,NA,2,NA,2
3427,3427,3427,1,81,4,77,1,NA,1,NA,1
3428,3428,3428,2,87,1,86,2,NA,2,NA,2
3429,3429,3429,3,36,2,34,1,NA,1,NA,1
3430,3430,3430,4,35,2,33,2,NA,2,NA,2
3431,3431,3431,5,5,10,-5,1,NA,1,NA,1
3432,3432,3432,6,21,5,16,2,NA,2,NA,2
3433,3433,3433,1,1,7,-6,1,NA,1,NA,1
3434,3434,3434,2,87,3,84,2,NA,2,NA,2
3435,3435,3435,3,51,6,45,1,NA,1,NA,1
3436,3436,3436,4,100,2,98,2,NA,2,NA,2
3437,3437,3437,5,31,5,26,1,NA,1,NA,1
3438,3438,3438,6,1,3,-2,2,NA,2,NA,2
3439,3439,3439,1,64,7,57,1,NA,1,NA,1
3440,3440,3440,2,48,1,47,2,NA,2,NA,2
3441,3441,3441,3,26,6,20,1,NA,1,NA,1
3442,3442,3442,4,10,3,7,2,NA,2,NA,2
3443,3443,3443,5,97,8,89,1,NA,1,NA,1
3444,3444,3444,6,8,7,1,2,NA,2,NA,2
3445,3445,3445,1,14,5,9,1,NA,1,NA,1
3446,3446,3446,2,48,2,46,2,NA,2,NA,2
3447,3447,3447,3,19,5,14,1,NA,1,NA,1
3448,3448,3448,4,24,2,22,2,NA,2,NA,2
3449,3449,3449,5,46,2,44,1,NA,1,NA,1
3450,3450,3450,6,56,2,54,2,NA,2,NA,2
3451,3451,3451,1,47,6,41,1,NA,1,NA,1
3452,3452,3452,2,4,4,0,2,NA,2,NA,2
3453,3453,3453,3,41,7,34,1,NA,1,NA,1
3454,3454,3454,4,93,8,85,2,NA,2,NA,2
3455,3455,3455,5,25,9,16,1,NA,1,NA,1
3456,3456,3456,6,55,4,51,2,NA,2,NA,2
3457,3457,3457,1,25,2,23,1,NA,1,NA,1
3458,3458,3458,2,99,1,98,2,NA,2,NA,2
3459,3459,3459,3,14,7,7,1,NA,1,NA,1
3460,3460,3460,4,30,6,24,2,NA,2,NA,2
3461,3461,3461,5,89,5,84,1,NA,1,NA,1
3462,3462,3462,6,47,4,43,2,NA,2,NA,2
3463,3463,3463,1,60,10,50,1,NA,1,NA,1
3464,3464,3464,2,67,4,63,2,NA,2,NA,2
3465,3465,3465,3,90,9,81,1,NA,1,NA,1
3466,3466,3466,4,66,10,56,2,NA,2,NA,2
3467,3467,3467,5,9,5,4,1,NA,1,NA,1
3468,3468,3468,6,35,6,29,2,NA,2,NA,2
3469,3469,3469,1,37,6,31,1,NA,1,NA,1
3470,3470,3470,2,2,8,-6,2,NA,2,NA,2
3471,3471,3471,3,82,4,78,1,NA,1,NA,1
3472,3472,3472,4,89,9,80,2,NA,2,NA,2
3473,3473,3473,5,27,2,25,1,NA,1,NA,1
3474,3474,3474,6,44,2,42,2,NA,2,NA,2
3475,3475,3475,1,83,1,82,1,NA,1,NA,1
3476,3476,3476,2,67,7,60,2,NA,2,NA,2
3477,3477,3477,3,87,6,81,1,NA,1,NA,1
3478,3478,3478,4,51,6,45,2,NA,2,NA,2
3479,3479,3479,5,92,4,88,1,NA,1,NA,1
3480,3480,3480,6,37,8,29,2,NA,2,NA,2
3481,3481,3481,1,63,10,53,1,NA,1,NA,1
3482,3482,3482,2,55,2,53,2,NA,2,NA,2
3483,3483,3483,3,66,7,59,1,NA,1,NA,1
3484,3484,3484,4,58,3,55,2,NA,2,NA,2
3485,3485,3485,5,50,9,41,1,NA,1,NA,1
3486,3486,3486,6,40,7,33,2,NA,2,NA,2
3487,3487,3487,1,79,7,72,1,NA,1,NA,1
3488,3488,3488,2,6,7,-1,2,NA,2,NA,2
3489,3489,3489,3,93,4,89,1,NA,1,NA,1
3490,3490,3490,4,19,4,15,2,NA,2,NA,2
3491,3491,3491,5,22,4,18,1,NA,1,NA,1
3492,3492,3492,6,10,9,1,2,NA,2,NA,2
3493,3493,3493,1,66,6,60,1,NA,1,NA,1
3494,3494,3494,2,23,1,22,2,NA,2,NA,2
3495,3495,3495,3,1,5,-4,1,NA,1,NA,1
3496,3496,3496,4,76,6,70,2,NA,2,NA,2
3497,3497,3497,5,39,9,30,1,NA,1,NA,1
3498,3498,3498,6,72,10,62,2,NA,2,NA,2
3499,3499,3499,1,38,6,32,1,NA,1,NA,1
3500,3500,3500,2,61,8,53,2,NA,2,NA,2
3501,3501,3501,3,64,5,59,1,NA,1,NA,1
3502,3502,3502,4,44,9,35,2,NA,2,NA,2
3503,3503,3503,5,22,10,12,1,NA,1,NA,1
3504,3504,3504,6,79,5,74,2,NA,2,NA,2
3505,3505,3505,1,50,7,43,1,NA,1,NA,1
3506,3506,3506,2,5,4,1,2,NA,2,NA,2
3507,3507,3507,3,20,3,17,1,NA,1,NA,1
3508,3508,3508,4,24,8,16,2,NA,2,NA,2
3509,3509,3509,5,7,5,2,1,NA,1,NA,1
3510,3510,3510,6,25,10,15,2,NA,2,NA,2
3511,3511,3511,1,65,1,64,1,NA,1,NA,1
3512,3512,3512,2,3,9,-6,2,NA,2,NA,2
3513,3513,3513,3,95,7,88,1,NA,1,NA,1
3514,3514,3514,4,85,2,83,2,NA,2,NA,2
3515,3515,3515,5,76,9,67,1,NA,1,NA,1
3516,3516,3516,6,85,10,75,2,NA,2,NA,2
3517,3517,3517,1,30,6,24,1,NA,1,NA,1
3518,3518,3518,2,14,2,12,2,NA,2,NA,2
3519,3519,3519,3,20,9,11,1,NA,1,NA,1
3520,3520,3520,4,75,4,71,2,NA,2,NA,2
3521,3521,3521,5,96,1,95,1,NA,1,NA,1
3522,3522,3522,6,96,8,88,2,NA,2,NA,2
3523,3523,3523,1,51,9,42,1,NA,1,NA,1
3524,3524,3524,2,93,6,87,2,NA,2,NA,2
3525,3525,3525,3,87,7,80,1,NA,1,NA,1
3526,3526,3526,4,44,9,35,2,NA,2,NA,2
3527,3527,3527,5,27,8,19,1,NA,1,NA,1
3528,3528,3528,6,38,4,34,2,NA,2,NA,2
3529,3529,3529,1,3,9,-6,1,NA,1,NA,1
3530,3530,3530,2,96,7,89,2,NA,2,NA,2
3531,3531,3531,3,86,3,83,1,NA,1,NA,1
3532,3532,3532,4,20,1,19,2,NA,2,NA,2
3533,3533,3533,5,45,7,38,1,NA,1,NA,1
3534,3534,3534,6,68,6,62,2,NA,2,NA,2
3535,3535,3535,1,86,5,81,1,NA,1,NA,1
3536,3536,3536,2,77,7,70,2,NA,2,NA,2
3537,3537,3537,3,22,9,13,1,NA,1,NA,1
3538,3538,3538,4,46,10,36,2,NA,2,NA,2
3539,3539,3539,5,96,4,92,1,NA,1,NA,1
3540,3540,3540,6,5,10,-5,2,NA,2,NA,2
3541,3541,3541,1,6,6,0,1,NA,1,NA,1
3542,3542,3542,2,16,3,13,2,NA,2,NA,2
3543,3543,3543,3,91,9,82,1,NA,1,NA,1
3544,3544,3544,4,41,10,31,2,NA,2,NA,2
3545,3545,3545,5,45,2,43,1,NA,1,NA,1
3546,3546,3546,6,40,10,30,2,NA,2,NA,2
3547,3547,3547,1,97,8,89,1,NA,1,NA,1
3548,3548,3548,2,3,9,-6,2,NA,2,NA,2
3549,3549,3549,3,57,7,50,1,NA,1,NA,1
3550,3550,3550,4,24,3,21,2,NA,2,NA,2
3551,3551,3551,5,59,5,54,1,NA,1,NA,1
3552,3552,3552,6,2,2,0,2,NA,2,NA,2
3553,3553,3553,1,9,2,7,1,NA,1,NA,1
3554,3554,3554,2,51,1,50,2,NA,2,NA,2
3555,3555,3555,3,92,5,87,1,NA,1,NA,1
3556,3556,3556,4,13,5,8,2,NA,2,NA,2
3557,3557,3557,5,51,5,46,1,NA,1,NA,1
3558,3558,3558,6,29,8,21,2,NA,2,NA,2
3559,3559,3559,1,51,2,49,1,NA,1,NA,1
3560,3560,3560,2,50,2,48,2,NA,2,NA,2
3561,3561,3561,3,21,8,13,1,NA,1,NA,1
3562,3562,3562,4,30,4,26,2,NA,2,NA,2
3563,3563,3563,5,37,8,29,1,NA,1,NA,1
3564,3564,3564,6,7,5,2,2,NA,2,NA,2
3565,3565,3565,1,71,2,69,1,NA,1,NA,1
3566,3566,3566,2,63,6,57,2,NA,2,NA,2
3567,3567,3567,3,32,1,31,1,NA,1,NA,1
3568,3568,3568,4,29,5,24,2,NA,2,NA,2
3569,3569,3569,5,45,1,44,1,NA,1,NA,1
3570,3570,3570,6,64,8,56,2,NA,2,NA,2
3571,3571,3571,1,99,3,96,1,NA,1,NA,1
