"customer_id","id","product","qnty","price","totalprice","description","purchased","category","product_id","payment_id","user_id","created_at","updated_at","deleted_at","created_date","qnty_paid","created_at_ymd","country"
16,33,"Debitis.",4,303,1212,"Non occaecati rerum quos.",0,"8FWOY90d3u",406,111,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-08,0,"20241108","Morocco"
16,131,"Quibusdamquia.",4,264,1056,"Itaque ea enim modi.",1,"2X4ye9PhIh",261,132,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-07,4,"20240807","Morocco"
16,412,"Cupiditatehic.",2,284,568,"In nisi soluta molestias.",0,"RWmotgOYvt",38,119,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-25,0,"20240725","Morocco"
16,286,"Nobis.",3,337,1011,"Vel sint et qui.",0,"Ns3an1ZfUF",297,144,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-03,0,"20250103","Morocco"
16,265,"Fugiatquod.",3,251,753,"Ut nam ut explicabo non.",1,"9uzI7NiOao",200,148,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-29,3,"20241029","Morocco"
16,407,"Explicabo.",2,237,474,"Voluptas quo illo ipsam.",0,"0mocKkZUwr",362,120,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-30,0,"20240330","Morocco"
16,240,"Nonitaqueeum.",2,226,452,"Aut non ex sunt.",1,"MY16uYysyt",20,150,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-14,2,"20240714","Morocco"
16,219,"Veritatiseos.",3,341,1023,"Et harum numquam et est.",1,"Ns3an1ZfUF",202,124,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-01,3,"20241201","Morocco"
17,643,"Nihilipsa.",1,342,342,"Deleniti eum et qui.",0,"9uzI7NiOao",84,112,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-22,0,"20240322","Namibia"
17,159,"Harumcommodi.",3,311,933,"Libero cumque sit aut.",1,"c8cv2wvB8l",105,167,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-11,3,"20240211","Namibia"
17,630,"Dignissimos.",2,384,768,"Et nemo et quod amet.",0,"k7MRmVY0X8",207,196,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-29,0,"20241229","Namibia"
17,549,"Etfugadolores.",2,311,622,"Impedit et tempora ut.",1,"Ns3an1ZfUF",10,135,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-23,2,"20240223","Namibia"
17,393,"Doloreaestut.",1,229,229,"Et ea aliquam id aperiam.",0,"4z9mSD6fzr",323,164,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-24,0,"20240624","Namibia"
17,294,"Sitarchitecto.",4,369,1476,"Quas quod eius amet.",1,"F8ioxlh8VT",6,161,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-04,4,"20240304","Namibia"
17,197,"Accusantium.",2,332,664,"Ut sunt quia sit ad.",1,"9BIOIxokpy",254,193,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-02-20,2,"20240220","Namibia"
17,492,"Earumutsit.",1,270,270,"Voluptatem ut earum sed.",0,"NejL4wgj4w",106,109,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-27,0,"20241127","Namibia"
17,544,"Odiodoloremque.",3,350,1050,"Magni sed et minus.",0,"2X4ye9PhIh",301,113,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-29,0,"20240929","Namibia"
17,452,"Etfugadolores.",2,399,798,"Dolor eaque ea dicta.",0,"sUJN8HxgFg",117,153,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-31,0,"20240531","Namibia"
17,56,"Quisintut.",4,332,1328,"Sunt qui dolor et fuga.",1,"8FWOY90d3u",170,148,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-16,4,"20240916","Namibia"
17,238,"Assumenda.",2,342,684,"At sequi nemo illo.",1,"2X4ye9PhIh",400,191,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-31,2,"20240331","Namibia"
17,619,"Etasperiores.",3,365,1095,"Sed ut eos sed et.",1,"NejL4wgj4w",99,141,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-08,3,"20240908","Namibia"
17,25,"Assumenda.",2,303,606,"Illum ut et ut neque est.",1,"4z9mSD6fzr",415,130,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-18,2,"20241218","Namibia"
17,180,"Fugiatrerum.",1,327,327,"Natus velit aut ex quasi.",0,"f3xiCdq81k",42,150,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-01,0,"20240501","Namibia"
17,515,"Quiseumveniam.",1,322,322,"Qui ab a quo.",1,"NejL4wgj4w",44,194,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-08,1,"20240208","Namibia"
17,385,"Illumatminus.",3,323,969,"Debitis porro a corporis.",0,"RWmotgOYvt",185,111,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-29,0,"20240629","Namibia"
17,536,"Omnisdolorem.",2,222,444,"Aut aut harum ea autem.",0,"4z9mSD6fzr",403,163,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-20,0,"20240720","Namibia"
17,505,"Etaccusamus.",4,339,1356,"Modi ab culpa maiores.",0,"2X4ye9PhIh",102,182,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-01,0,"20240601","Namibia"
17,120,"Nobisnamut.",1,295,295,"In ab earum ratione.",0,"0mocKkZUwr",250,169,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-03,0,"20240603","Namibia"
17,176,"Providentvero.",2,264,528,"In aperiam natus sit.",1,"f3xiCdq81k",29,125,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-31,2,"20240531","Namibia"
17,423,"Quosetneque.",2,317,634,"Ad non autem autem.",0,"RWmotgOYvt",274,121,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-11,0,"20240511","Namibia"
17,609,"Explicaboest.",4,339,1356,"Quis enim qui nemo.",0,"2X4ye9PhIh",407,108,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-11,0,"20240311","Namibia"
17,528,"Recusandae.",1,326,326,"Sint itaque expedita id.",1,"sUJN8HxgFg",132,152,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-17,1,"20240617","Namibia"
17,166,"Autsaepe.",2,388,776,"Est adipisci sit harum.",1,"RWmotgOYvt",164,178,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-27,2,"20240727","Namibia"
17,526,"Culpaquod.",2,358,716,"Aliquam est fuga animi.",0,"2X4ye9PhIh",403,153,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-06,0,"20240606","Namibia"
17,403,"Dolorumtotam.",2,312,624,"Aut explicabo aut nulla.",0,"4z9mSD6fzr",233,191,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-17,0,"20240917","Namibia"
17,193,"Rationequae.",2,288,576,"Ea sed quasi porro.",0,"k7MRmVY0X8",199,169,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-05,0,"20250105","Namibia"
17,420,"Etperspiciatis.",4,367,1468,"Voluptatem et a ad in.",1,"9uzI7NiOao",319,127,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2025-01-01,4,"20250101","Namibia"
17,603,"Etautcorporis.",3,242,726,"Ex qui esse atque illum.",1,"2X4ye9PhIh",387,197,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-08,3,"20240308","Namibia"
17,657,"Sitarchitecto.",2,400,800,"Qui qui natus earum est.",1,"bEUYRWupM5",282,129,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-26,2,"20241126","Namibia"
17,498,"Exestsuntnon.",1,280,280,"Est aut quia illo.",0,"NejL4wgj4w",306,116,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-07,0,"20241207","Namibia"
18,535,"Ullamrerum.",3,211,633,"Nihil et voluptate dolor.",0,"MY16uYysyt",186,172,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-23,0,"20240223","Gabon"
18,605,"Omnis.",2,244,488,"Nemo maxime dolores ea.",0,"Qrs72gsjGa",134,154,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-01,0,"20241101","Gabon"
18,160,"Omniscommodi.",3,313,939,"Nihil praesentium qui a.",0,"c8cv2wvB8l",335,181,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-18,0,"20250118","Gabon"
18,63,"Itaquequiaet.",4,313,1252,"Vel eum omnis ipsam.",0,"2X4ye9PhIh",394,165,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-03,0,"20240703","Gabon"
18,477,"Voluptatumvel.",2,335,670,"Et nihil dolorem a quasi.",0,"f3xiCdq81k",161,150,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-25,0,"20240625","Gabon"
18,514,"Doloremoptio.",3,319,957,"Maxime est omnis commodi.",1,"k7MRmVY0X8",343,197,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-11,3,"20240411","Gabon"
18,527,"Quodvelit.",3,384,1152,"In ex quo sint non.",1,"9BIOIxokpy",24,142,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-12,3,"20241012","Gabon"
18,222,"Temporibus.",3,309,927,"Eos sed odit error.",1,"8FWOY90d3u",68,131,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-17,3,"20240517","Gabon"
18,590,"Sitvoluptatem.",3,288,864,"Impedit et autem vel sit.",1,"Qrs72gsjGa",370,122,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-02,3,"20241002","Gabon"
18,588,"Voluptateest.",1,365,365,"Vero omnis quia fugiat.",1,"F8ioxlh8VT",151,164,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-20,1,"20240920","Gabon"
18,289,"Harumautipsa.",4,225,900,"Aliquid est est officia.",0,"XDfFcXgT2G",171,186,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-08,0,"20240508","Gabon"
18,141,"Dolorvoluptate.",3,235,705,"Quas iste unde et quia.",1,"QydRVo7tLd",14,155,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-01,3,"20241101","Gabon"
18,553,"Estrerumsunt.",4,381,1524,"Ad minus quisquam aut.",1,"F8ioxlh8VT",221,162,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-24,4,"20240224","Gabon"
19,293,"Quibusdamquia.",1,380,380,"Sunt impedit quisquam ab.",1,"Ns3an1ZfUF",257,112,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-07,1,"20240307","Saudi Arabia"
19,656,"Iureaperiam.",1,240,240,"Id non quos quae vel.",0,"2X4ye9PhIh",128,192,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-24,0,"20241224","Saudi Arabia"
19,252,"Idquaerat.",1,282,282,"Alias aut eos molestiae.",1,"QydRVo7tLd",156,178,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-06,1,"20241006","Saudi Arabia"
19,466,"Solutaquis.",2,244,488,"Omnis enim quis debitis.",0,"f3xiCdq81k",116,105,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-19,0,"20241019","Saudi Arabia"
19,127,"Nostrumqui.",4,359,1436,"Velit tempora est et.",0,"NejL4wgj4w",100,172,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-03,0,"20250103","Saudi Arabia"
19,205,"Etdoloribus.",1,372,372,"Sunt et ut eius ut.",1,"2X4ye9PhIh",65,191,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-09,1,"20240809","Saudi Arabia"
19,615,"Corporis.",3,294,882,"Sint et et autem aut.",1,"k7MRmVY0X8",70,126,5,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-08,3,"20240608","Saudi Arabia"
19,162,"Saepeharum.",4,281,1124,"Ut suscipit quo veniam.",0,"Qrs72gsjGa",10,188,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-17,0,"20240617","Saudi Arabia"
19,666,"Delectusqui.",1,241,241,"Optio sunt distinctio ut.",0,"2X4ye9PhIh",322,170,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-08,0,"20241208","Saudi Arabia"
19,133,"Enimlaudantium.",2,345,690,"Non tenetur aut amet.",1,"9uzI7NiOao",185,184,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-19,2,"20241019","Saudi Arabia"
19,81,"Commodifacere.",1,258,258,"Quia et hic qui rerum.",1,"Qrs72gsjGa",253,107,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-11,1,"20240911","Saudi Arabia"
19,125,"Commodifugiat.",3,248,744,"Optio odio aut velit.",1,"sUJN8HxgFg",259,151,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-10,3,"20240910","Saudi Arabia"
20,533,"Voluptatemin.",2,222,444,"Qui a et at.",1,"9BIOIxokpy",139,196,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-02,2,"20240602","Poland"
20,398,"Expeditaaut.",3,347,1041,"Quia animi rerum ut.",1,"sUJN8HxgFg",339,111,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-31,3,"20240331","Poland"
20,560,"Omnismodiquod.",4,324,1296,"Sed sunt qui possimus ut.",1,"2X4ye9PhIh",306,132,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-25,4,"20240525","Poland"
20,16,"Deserunt.",2,233,466,"Omnis dicta sint et ut.",0,"k7MRmVY0X8",286,144,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-29,0,"20240329","Poland"
20,349,"Assumendaiusto.",3,261,783,"Tempora qui ullam est et.",1,"f3xiCdq81k",374,192,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-20,3,"20240220","Poland"
20,36,"Velitdeleniti.",2,327,654,"Dolor ex qui ad autem.",0,"c8cv2wvB8l",322,176,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-20,0,"20240620","Poland"
20,248,"Veniamnisiat.",1,400,400,"Optio iure et labore et.",1,"0mocKkZUwr",107,179,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-27,1,"20240427","Poland"
20,516,"Eossitquos.",1,303,303,"Sint et earum sed.",0,"bEUYRWupM5",38,179,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-11,0,"20241111","Poland"
20,606,"Etperspiciatis.",3,201,603,"Ut at ut nostrum et.",1,"Qrs72gsjGa",179,184,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-13,3,"20240813","Poland"
20,297,"Commodiplaceat.",1,334,334,"Vel ea ad et quisquam.",0,"2X4ye9PhIh",171,139,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-02,0,"20241102","Poland"
20,497,"Architecto.",4,375,1500,"Aut ea et ea.",1,"k7MRmVY0X8",414,109,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-31,4,"20240731","Poland"
20,361,"Eligendi.",4,211,844,"Rem id minus aut.",0,"wbGnntQmil",155,110,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-18,0,"20240818","Poland"
20,276,"Minima.",1,272,272,"Rem ad laboriosam neque.",1,"sUJN8HxgFg",335,137,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-05-22,1,"20240522","Poland"
20,341,"Dolor.",1,303,303,"Ut aut fuga quasi est.",1,"bEUYRWupM5",274,171,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-25,1,"20240425","Poland"
20,584,"Molestias.",1,355,355,"Eum iure ut sunt ipsum.",1,"QydRVo7tLd",228,103,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-20,1,"20240420","Poland"
20,648,"Architecto.",3,257,771,"Placeat quae sit est vel.",0,"wbGnntQmil",153,141,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-08,0,"20241208","Poland"
20,203,"Etquasmagni.",3,234,702,"Atque quia eveniet quia.",0,"sUJN8HxgFg",243,138,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-20,0,"20241220","Poland"
20,332,"Ametlaudantium.",3,280,840,"Iste sit est rerum.",1,"9uzI7NiOao",366,175,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-09,3,"20241009","Poland"
20,132,"Sitmolestiae.",2,204,408,"Quos nihil itaque et.",0,"Ns3an1ZfUF",286,136,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-01,0,"20240801","Poland"
20,177,"Autnesciunt.",2,239,478,"Ea fugit omnis et.",1,"sUJN8HxgFg",411,197,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-23,2,"20241023","Poland"
20,491,"Voluptateest.",4,258,1032,"Nesciunt id eum corrupti.",0,"c8cv2wvB8l",241,158,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-16,0,"20241016","Poland"
21,146,"Iustoitaque.",3,250,750,"Eum et qui illum ducimus.",1,"9uzI7NiOao",36,180,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-30,3,"20240930","Argentina"
21,64,"Illumillum.",2,256,512,"Et aut dolore quo.",1,"2X4ye9PhIh",275,107,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-04,2,"20240604","Argentina"
21,469,"Voluptatemut.",2,255,510,"Ea eos ex aliquam quod.",1,"4z9mSD6fzr",340,194,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-10,2,"20241210","Argentina"
21,376,"Etautcorporis.",4,202,808,"Eveniet et eveniet aut.",1,"Qrs72gsjGa",226,149,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-30,4,"20240630","Argentina"
21,201,"Nullaprovident.",4,316,1264,"Alias et illum error et.",1,"f3xiCdq81k",337,193,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-23,4,"20241123","Argentina"
21,347,"Estautem.",4,214,856,"Et quis sed maxime iste.",0,"sUJN8HxgFg",297,199,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-13,0,"20241213","Argentina"
21,181,"Debitis.",1,267,267,"Vel ipsa id soluta omnis.",0,"9BIOIxokpy",94,115,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-31,0,"20240731","Argentina"
21,622,"Ametvoluptatum.",1,291,291,"Eum corrupti ad atque.",1,"9BIOIxokpy",316,112,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-10-29,1,"20241029","Argentina"
21,439,"Occaecatiid.",2,248,496,"Ut voluptas eveniet unde.",1,"0mocKkZUwr",135,195,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-24,2,"20240524","Argentina"
21,664,"Quosdictaunde.",1,387,387,"Voluptatem a qui ea.",0,"NejL4wgj4w",268,127,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-10,0,"20241110","Argentina"
21,85,"Minuseligendi.",4,254,1016,"Et porro facere ab aut.",0,"2X4ye9PhIh",333,116,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-25,0,"20241225","Argentina"
21,391,"Etdolorem.",4,283,1132,"Cum eos sunt est velit.",1,"8FWOY90d3u",235,174,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-11,4,"20240811","Argentina"
21,567,"Omnisquis.",3,392,1176,"Sint animi nobis nihil.",1,"c8cv2wvB8l",57,197,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-21,3,"20240621","Argentina"
21,262,"Nisifacilisut.",1,216,216,"Rerum est et est nihil.",0,"c8cv2wvB8l",321,127,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-23,0,"20240423","Argentina"
21,287,"Etetdolores.",3,209,627,"Tempore qui officiis qui.",1,"9uzI7NiOao",156,143,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-28,3,"20241228","Argentina"
22,593,"Totam.",3,324,972,"Et qui ut quia facilis.",1,"k7MRmVY0X8",136,167,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-06-05,3,"20240605","Cote D Ivoire"
22,577,"Autnihilqui.",1,278,278,"Non ut maiores ut.",0,"8FWOY90d3u",197,172,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-12-27,0,"20241227","Cote D Ivoire"
22,67,"Utquodet.",1,265,265,"Alias ut ut quis dolorum.",1,"4z9mSD6fzr",361,141,10,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-04,1,"20241104","Cote D Ivoire"
22,278,"Quosdictaunde.",2,214,428,"Et non aut et rerum.",0,"f3xiCdq81k",168,181,1,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-20,0,"20240420","Cote D Ivoire"
22,75,"Deserunt.",3,312,936,"Aut quidem dolorum ullam.",1,"9BIOIxokpy",195,102,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-07-07,3,"20240707","Cote D Ivoire"
22,442,"Fugiatomnis.",3,252,756,"Sunt et qui magnam sunt.",1,"F8ioxlh8VT",7,169,8,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-20,3,"20240520","Cote D Ivoire"
22,510,"Verosapiente.",3,326,978,"Quis ipsa ad totam porro.",1,"QydRVo7tLd",100,163,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-24,3,"20240924","Cote D Ivoire"
22,525,"Aspernaturquo.",2,274,548,"Eos suscipit qui quis et.",0,"8FWOY90d3u",161,175,3,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-13,0,"20240413","Cote D Ivoire"
22,486,"Illumatminus.",3,204,612,"Ut delectus sequi ut vel.",0,"c8cv2wvB8l",306,154,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-03-03,0,"20240303","Cote D Ivoire"
22,550,"Eumdoloribus.",2,263,526,"Rerum eos autem aut quod.",1,"Ns3an1ZfUF",65,168,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-11-26,2,"20241126","Cote D Ivoire"
22,581,"Natussimilique.",2,300,600,"Qui ut totam quia.",1,"0mocKkZUwr",101,151,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-07-19,2,"20240719","Cote D Ivoire"
22,128,"Quascorrupti.",1,288,288,"Aut aut velit quo.",1,"sUJN8HxgFg",326,166,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2025-01-15,1,"20250115","Cote D Ivoire"
22,315,"Odioetomnis.",1,262,262,"Nemo est nisi sunt.",1,"0mocKkZUwr",64,109,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-02-19,1,"20240219","Cote D Ivoire"
22,668,"Velfugiat.",2,255,510,"Animi autem neque hic.",0,"wbGnntQmil",143,198,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-12,0,"20240412","Cote D Ivoire"
22,503,"Esteumsunt.",2,266,532,"Et dolore iste ut.",1,"QydRVo7tLd",17,138,4,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-08-28,2,"20240828","Cote D Ivoire"
22,445,"Ipsumquaerat.",2,259,518,"Possimus ut in non quis.",0,"f3xiCdq81k",151,101,1,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-20,0,"20240920","Cote D Ivoire"
22,174,"Quasutomnis.",4,207,828,"Aperiam esse eaque ipsam.",0,"XDfFcXgT2G",156,106,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-21,0,"20240821","Cote D Ivoire"
22,112,"Etquae.",3,358,1074,"Aut ea rerum vitae nam.",1,"sUJN8HxgFg",157,128,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-08,3,"20241108","Cote D Ivoire"
22,87,"Eaetcum.",2,209,418,"Amet qui qui facere.",0,"NejL4wgj4w",114,138,8,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-09-15,0,"20240915","Cote D Ivoire"
23,428,"Dolor.",4,314,1256,"Eum et voluptas qui quod.",1,"Qrs72gsjGa",273,124,6,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-09-25,4,"20240925","Belarus"
23,69,"Nihilipsa.",4,256,1024,"Sint quis id incidunt et.",1,"MY16uYysyt",178,193,3,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-27,4,"20241027","Belarus"
23,150,"Eumutfacere.",2,393,786,"Neque molestiae et quia.",1,"MY16uYysyt",185,147,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-08-08,2,"20240808","Belarus"
23,99,"Voluptate.",3,390,1170,"Quo quidem ex sapiente.",0,"Qrs72gsjGa",205,192,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-04-14,0,"20240414","Belarus"
23,468,"Quasveritatis.",1,399,399,"Et magni quae optio est.",0,"c8cv2wvB8l",253,178,9,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-20,0,"20240520","Belarus"
23,305,"Nonpossimus.",4,247,988,"Eos asperiores neque qui.",0,"8FWOY90d3u",115,133,10,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-04-15,0,"20240415","Belarus"
23,618,"Nesciunt.",3,295,885,"Et nihil fuga sed illo.",1,"MY16uYysyt",170,162,2,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-11,3,"20240511","Belarus"
23,105,"Etmodinon.",1,270,270,"Iste magni dicta sit eos.",0,"QydRVo7tLd",318,163,2,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-12-11,0,"20241211","Belarus"
23,185,"Istequia.",1,204,204,"Iure ut beatae harum.",0,"9uzI7NiOao",260,145,6,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-22,0,"20240322","Belarus"
23,49,"Sitsimilique.",1,263,263,"Ipsam quos non quod.",1,"NejL4wgj4w",260,179,4,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-06-14,1,"20240614","Belarus"
23,568,"Doloresvitae.",4,317,1268,"Dolor eos quia explicabo.",1,"QydRVo7tLd",106,145,7,"2024-02-07 14:19:40","2024-02-07 14:19:40",NA,2024-05-09,4,"20240509","Belarus"
23,152,"Fugiatomnis.",1,225,225,"Culpa quia a recusandae.",1,"MY16uYysyt",296,198,5,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-11-20,1,"20241120","Belarus"
23,11,"Beataemagnam.",2,309,618,"Eaque maxime est aut et.",0,"RWmotgOYvt",347,184,9,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-03-05,0,"20240305","Belarus"
23,234,"Temporibus.",2,211,422,"Rerum iste rem est quo.",1,"f3xiCdq81k",355,121,7,"2024-02-07 14:19:39","2024-02-07 14:19:39",NA,2024-10-05,2,"20241005","Belarus"
